review_id,date,title,device,market_code,version,language,country,rating,text,product_name,product_id,publisher_id,publisher_name
56dd0afe-dd3c-4976-8473-ab5eb6748658,2023-12-09,,android-all,google-play,1.54.4,ko,,2,게임까는데 하루종일이네. 렉도있고,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
d13e18ae-6aa0-4597-9a9c-67420796b2c1,2023-12-09,,android-all,google-play,1.55.5,ko,,5,"지루하긴 해도 재미만 있네,,,,무과금으로 아템 팔아 다이아도 챙기고,,,",오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
1c9556ec-db9c-4074-a6db-c16238c70c0c,2023-12-08,,android-all,google-play,1.55.5,en,,5,굿,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
40959aa0-c6f1-430f-a078-bc846b60ceed,2023-12-08,,android-all,google-play,1.55.5,ko,,3,검열좀 안했으면 좋겠어요 성인게임인데,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
49b3b014-1b85-45bd-be6e-da9f59922c88,2023-12-08,,android-all,google-play,1.55.5,ko,,5,오딘최고.,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
5de59e88-0b8a-46ea-a16e-8c32cf3017d0,2023-12-08,,android-all,google-play,1.55.5,ko,,5,발열빼고는 완벽합니다,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
c9fa236d-c01f-4b87-bbe8-9a336322aa06,2023-12-08,,android-all,google-play,1.55.5,ko,,5,재밌어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
8dd8b3fb-2b96-40dd-8c8c-7ca0856d1c25,2023-12-07,,android-all,google-play,1.55.5,ko,,1,제제 이유를 말해라 뮈가 문제인지 이유나 알자 장난 하는것도 아니고,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
c4ebed01-f81c-41ca-b628-4dcefcbf611c,2023-12-07,,android-all,google-play,1.55.5,ko,,1,이벤트가 과금인 게임.. 모든 이벤트는 카겜을 위한 이벤트일뿐..,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
d34aaf1c-28c2-4b10-84cd-4ebd178961f8,2023-12-07,,android-all,google-play,1.55.5,ko,,1,"현재 네트워크접속에실패하셨습니다. 다시접속하시겠습니까. 만 뜨고 접속이 안되는데 어떻게 해야 할지 아무리 찾아봐도 모르겠고, 접수할곳도 없어서 여기에 올립니다.",오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
15eb2ef8-d7c3-4dea-b1c2-0934e02feded,2023-12-06,,android-all,google-play,1.55.5,ko,,5,국내 최고의 게임,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
1d6a6eba-3e69-4e4a-b9c3-9b08a06c8ab5,2023-12-06,,android-all,google-play,1.55.5,ko,,5,정말 전설 안줄거에요ㅠ,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
